season,week,defense,offense,position_group,pass_attempts_allowed,completions_allowed,passing_yards_allowed,passing_tds_allowed,interceptions_forced,rush_attempts_allowed,rushing_yards_allowed,rushing_tds_allowed,targets_allowed,receptions_allowed,receiving_yards_allowed,receiving_tds_allowed
2025,5,SEA,TB,TE,0,0,0,0,0,0,0,0,5,4,81,0
2025,5,SEA,TB,WR,0,0,0,0,0,2,-3,0,20,18,272,2
2025,5,SF,LA,ALL,47,30,389,3,0,16,78,0,46,30,389,3
2025,5,SF,LA,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,SF,LA,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,SF,LA,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,SF,LA,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,SF,LA,QB,47,30,389,3,0,1,0,0,0,0,0,0
2025,5,SF,LA,RB,0,0,0,0,0,15,78,0,12,8,66,2
2025,5,SF,LA,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,SF,LA,TE,0,0,0,0,0,0,0,0,4,3,45,0
2025,5,SF,LA,WR,0,0,0,0,0,0,0,0,30,19,278,1
2025,5,TB,SEA,ALL,34,28,341,4,0,20,122,1,34,28,341,4
2025,5,TB,SEA,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,TB,SEA,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,TB,SEA,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,TB,SEA,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,TB,SEA,QB,34,28,341,4,0,1,0,0,0,0,0,0
2025,5,TB,SEA,RB,0,0,0,0,0,19,122,1,3,2,12,0
2025,5,TB,SEA,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,TB,SEA,TE,0,0,0,0,0,0,0,0,8,8,63,2
2025,5,TB,SEA,WR,0,0,0,0,0,0,0,0,23,18,266,2
2025,5,TEN,ARI,ALL,32,23,220,0,0,29,168,3,30,23,220,0
2025,5,TEN,ARI,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,TEN,ARI,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,TEN,ARI,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,TEN,ARI,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,TEN,ARI,QB,32,23,220,0,0,4,25,1,0,0,0,0
2025,5,TEN,ARI,RB,0,0,0,0,0,25,143,2,6,6,35,0
2025,5,TEN,ARI,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,TEN,ARI,TE,0,0,0,0,0,0,0,0,10,7,51,0
2025,5,TEN,ARI,WR,0,0,0,0,0,0,0,0,14,10,134,0
2025,5,WAS,LAC,ALL,33,25,210,1,0,27,155,0,32,25,210,1
2025,5,WAS,LAC,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,WAS,LAC,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,WAS,LAC,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,WAS,LAC,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,WAS,LAC,QB,33,25,210,1,0,5,71,0,0,0,0,0
2025,5,WAS,LAC,RB,0,0,0,0,0,21,75,0,8,8,29,0
2025,5,WAS,LAC,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,5,WAS,LAC,TE,0,0,0,0,0,0,0,0,4,3,44,0
2025,5,WAS,LAC,WR,0,0,0,0,0,1,9,0,20,14,137,1
2025,6,ARI,IND,ALL,30,22,212,2,0,27,150,2,30,22,212,2
2025,6,ARI,IND,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,ARI,IND,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,ARI,IND,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,ARI,IND,QB,30,22,212,2,0,5,20,1,0,0,0,0
2025,6,ARI,IND,RB,0,0,0,0,0,22,130,1,5,5,23,0
2025,6,ARI,IND,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,ARI,IND,TE,0,0,0,0,0,0,0,0,11,7,79,1
2025,6,ARI,IND,WR,0,0,0,0,0,0,0,0,14,10,110,1
2025,6,ATL,BUF,ALL,26,15,180,2,0,24,134,0,26,15,180,2
2025,6,ATL,BUF,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,ATL,BUF,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,ATL,BUF,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,ATL,BUF,QB,26,15,180,2,0,6,42,0,0,0,0,0
2025,6,ATL,BUF,RB,0,0,0,0,0,18,92,0,4,3,30,1
2025,6,ATL,BUF,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,ATL,BUF,TE,0,0,0,0,0,0,0,0,2,1,19,1
2025,6,ATL,BUF,WR,0,0,0,0,0,0,0,0,20,11,131,0
2025,6,BAL,LA,ALL,26,17,181,1,0,23,74,1,26,17,181,1
2025,6,BAL,LA,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,BAL,LA,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,BAL,LA,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,BAL,LA,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,BAL,LA,QB,26,17,181,1,0,4,1,0,0,0,0,0
2025,6,BAL,LA,RB,0,0,0,0,0,18,73,1,2,2,37,0
2025,6,BAL,LA,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,BAL,LA,TE,0,0,0,0,0,1,0,0,6,5,47,1
2025,6,BAL,LA,WR,0,0,0,0,0,0,0,0,18,10,97,0
2025,6,BUF,ATL,ALL,32,20,250,1,0,32,210,2,31,20,250,1
2025,6,BUF,ATL,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,BUF,ATL,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,BUF,ATL,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,BUF,ATL,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,BUF,ATL,QB,32,20,250,1,0,2,6,0,0,0,0,0
2025,6,BUF,ATL,RB,0,0,0,0,0,29,202,2,9,7,74,0
2025,6,BUF,ATL,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,BUF,ATL,TE,0,0,0,0,0,1,2,0,4,3,18,0
2025,6,BUF,ATL,WR,0,0,0,0,0,0,0,0,18,10,158,1
2025,6,CAR,DAL,ALL,34,25,261,3,0,19,31,0,34,25,261,3
2025,6,CAR,DAL,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CAR,DAL,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CAR,DAL,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CAR,DAL,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CAR,DAL,QB,34,25,261,3,0,2,-1,0,0,0,0,0
2025,6,CAR,DAL,RB,0,0,0,0,0,16,29,0,10,7,12,1
2025,6,CAR,DAL,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CAR,DAL,TE,0,0,0,0,0,0,0,0,6,5,43,1
2025,6,CAR,DAL,WR,0,0,0,0,0,1,3,0,18,13,206,1
2025,6,CHI,WAS,ALL,26,19,211,3,0,31,124,0,24,19,211,3
2025,6,CHI,WAS,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CHI,WAS,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CHI,WAS,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CHI,WAS,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CHI,WAS,QB,26,19,211,3,0,10,52,0,0,0,0,0
2025,6,CHI,WAS,RB,0,0,0,0,0,19,66,0,5,4,37,0
2025,6,CHI,WAS,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CHI,WAS,TE,0,0,0,0,0,0,0,0,6,6,43,1
2025,6,CHI,WAS,WR,0,0,0,0,0,2,6,0,13,9,131,2
2025,6,CIN,GB,ALL,26,19,259,1,0,33,153,2,26,19,259,1
2025,6,CIN,GB,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CIN,GB,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CIN,GB,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CIN,GB,QB,26,19,259,1,0,7,26,0,0,0,0,0
2025,6,CIN,GB,RB,0,0,0,0,0,22,105,2,6,6,53,0
2025,6,CIN,GB,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CIN,GB,TE,0,0,0,0,0,0,0,0,4,3,50,1
2025,6,CIN,GB,WR,0,0,0,0,0,4,22,0,16,10,156,0
2025,6,CLE,PIT,ALL,30,21,235,2,0,28,100,0,29,21,235,2
2025,6,CLE,PIT,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CLE,PIT,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CLE,PIT,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CLE,PIT,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CLE,PIT,QB,30,21,235,2,0,4,1,0,0,0,0,0
2025,6,CLE,PIT,RB,0,0,0,0,0,23,89,0,9,9,37,1
2025,6,CLE,PIT,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,CLE,PIT,TE,0,0,0,0,0,1,10,0,10,7,91,0
2025,6,CLE,PIT,WR,0,0,0,0,0,0,0,0,10,5,107,1
2025,6,DAL,CAR,ALL,25,17,199,3,0,38,216,0,21,17,199,3
2025,6,DAL,CAR,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,DAL,CAR,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,DAL,CAR,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,DAL,CAR,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,DAL,CAR,QB,25,17,199,3,0,3,5,0,0,0,0,0
2025,6,DAL,CAR,RB,0,0,0,0,0,34,200,0,5,4,56,1
2025,6,DAL,CAR,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,DAL,CAR,TE,0,0,0,0,0,0,0,0,5,5,60,0
2025,6,DAL,CAR,WR,0,0,0,0,0,1,11,0,11,8,83,2
2025,6,DEN,NYJ,ALL,17,9,45,0,0,31,92,0,16,9,45,0
2025,6,DEN,NYJ,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,DEN,NYJ,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,DEN,NYJ,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,DEN,NYJ,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,DEN,NYJ,QB,17,9,45,0,0,7,31,0,0,0,0,0
2025,6,DEN,NYJ,RB,0,0,0,0,0,24,61,0,2,2,5,0
2025,6,DEN,NYJ,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,DEN,NYJ,TE,0,0,0,0,0,0,0,0,1,1,2,0
2025,6,DEN,NYJ,WR,0,0,0,0,0,0,0,0,13,6,38,0
2025,6,DET,KC,ALL,30,22,257,3,0,29,112,1,28,22,257,3
2025,6,DET,KC,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,DET,KC,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,DET,KC,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,DET,KC,QB,30,22,257,3,0,10,32,1,0,0,0,0
2025,6,DET,KC,RB,0,0,0,0,0,18,74,0,8,5,32,0
2025,6,DET,KC,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,DET,KC,TE,0,0,0,0,0,0,0,0,9,8,103,0
2025,6,DET,KC,WR,0,0,0,0,0,1,6,0,11,9,122,3
2025,6,GB,CIN,ALL,45,29,219,2,0,16,55,0,40,29,219,2
2025,6,GB,CIN,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,GB,CIN,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,GB,CIN,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,GB,CIN,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,GB,CIN,QB,45,29,219,2,0,0,0,0,0,0,0,0
2025,6,GB,CIN,RB,0,0,0,0,0,15,58,0,5,4,23,0
2025,6,GB,CIN,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,GB,CIN,TE,0,0,0,0,0,0,0,0,11,9,35,1
2025,6,GB,CIN,WR,0,0,0,0,0,1,-3,0,24,16,161,1
2025,6,IND,ARI,ALL,44,27,320,2,0,24,88,1,39,27,320,2
2025,6,IND,ARI,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,IND,ARI,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,IND,ARI,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,IND,ARI,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,IND,ARI,QB,44,27,320,2,0,3,19,0,0,0,0,0
2025,6,IND,ARI,RB,0,0,0,0,0,21,69,1,8,3,50,0
2025,6,IND,ARI,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,IND,ARI,TE,0,0,0,0,0,0,0,0,13,10,106,1
2025,6,IND,ARI,WR,0,0,0,0,0,0,0,0,18,14,164,1
2025,6,JAX,SEA,ALL,27,16,295,2,0,26,60,0,24,16,295,2
2025,6,JAX,SEA,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,JAX,SEA,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,JAX,SEA,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,JAX,SEA,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,JAX,SEA,QB,27,16,295,2,0,4,2,0,0,0,0,0
2025,6,JAX,SEA,RB,0,0,0,0,0,22,58,0,2,2,16,0
2025,6,JAX,SEA,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,JAX,SEA,TE,0,0,0,0,0,0,0,0,5,4,77,0
2025,6,JAX,SEA,WR,0,0,0,0,0,0,0,0,17,10,202,2
2025,6,KC,DET,ALL,29,23,203,2,0,23,98,0,27,23,203,2
2025,6,KC,DET,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,KC,DET,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,KC,DET,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,KC,DET,QB,29,23,203,2,0,1,7,0,0,0,0,0
2025,6,KC,DET,RB,0,0,0,0,0,21,89,0,4,3,37,0
2025,6,KC,DET,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,KC,DET,TE,0,0,0,0,0,0,0,0,6,5,55,1
2025,6,KC,DET,WR,0,0,0,0,0,1,2,0,17,15,111,1
2025,6,LA,BAL,ALL,34,21,140,0,0,37,179,0,32,21,140,0
2025,6,LA,BAL,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,LA,BAL,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,LA,BAL,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,LA,BAL,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,LA,BAL,QB,34,21,140,0,0,4,39,0,0,0,0,0
2025,6,LA,BAL,RB,0,0,0,0,0,30,138,0,8,6,36,0
2025,6,LA,BAL,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,LA,BAL,TE,0,0,0,0,0,3,2,0,9,6,30,0
2025,6,LA,BAL,WR,0,0,0,0,0,0,0,0,15,9,74,0
2025,6,LAC,MIA,ALL,33,22,213,1,0,21,137,2,30,22,213,1
2025,6,LAC,MIA,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,LAC,MIA,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,LAC,MIA,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,LAC,MIA,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,LAC,MIA,QB,32,21,205,1,0,1,4,0,0,0,0,0
2025,6,LAC,MIA,RB,0,0,0,0,0,19,132,2,8,6,45,0
2025,6,LAC,MIA,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,LAC,MIA,TE,0,0,0,0,0,0,0,0,7,6,51,1
2025,6,LAC,MIA,WR,1,1,8,0,0,1,1,0,15,10,117,0
2025,6,LV,TEN,ALL,38,26,222,1,0,15,65,0,34,26,222,1
2025,6,LV,TEN,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,LV,TEN,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,LV,TEN,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,LV,TEN,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,LV,TEN,QB,38,26,222,1,0,0,0,0,0,0,0,0
2025,6,LV,TEN,RB,0,0,0,0,0,15,65,0,6,6,32,0
2025,6,LV,TEN,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,LV,TEN,TE,0,0,0,0,0,0,0,0,10,9,62,1
2025,6,LV,TEN,WR,0,0,0,0,0,0,0,0,18,11,128,0
2025,6,MIA,LAC,ALL,38,29,264,2,0,25,140,0,38,29,264,2
2025,6,MIA,LAC,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,MIA,LAC,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,MIA,LAC,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,MIA,LAC,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,MIA,LAC,QB,38,29,264,2,0,1,2,0,0,0,0,0
2025,6,MIA,LAC,RB,0,0,0,0,0,24,138,0,5,4,23,1
2025,6,MIA,LAC,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,MIA,LAC,TE,0,0,0,0,0,0,0,0,10,9,86,0
2025,6,MIA,LAC,WR,0,0,0,0,0,0,0,0,23,16,155,1
2025,6,NE,NO,ALL,26,20,227,0,0,23,73,1,26,20,227,0
2025,6,NE,NO,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NE,NO,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NE,NO,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NE,NO,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NE,NO,QB,26,20,227,0,0,4,20,0,0,0,0,0
2025,6,NE,NO,RB,0,0,0,0,0,18,52,0,6,6,56,0
2025,6,NE,NO,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NE,NO,TE,0,0,0,0,0,1,1,1,3,3,24,0
2025,6,NE,NO,WR,0,0,0,0,0,0,0,0,17,11,147,0
2025,6,NO,NE,ALL,26,18,261,3,0,31,73,0,24,18,261,3
2025,6,NO,NE,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NO,NE,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NO,NE,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NO,NE,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NO,NE,QB,26,18,261,3,0,9,28,0,0,0,0,0
2025,6,NO,NE,RB,0,0,0,0,0,22,45,0,3,1,9,0
2025,6,NO,NE,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NO,NE,TE,0,0,0,0,0,0,0,0,4,4,32,0
2025,6,NO,NE,WR,0,0,0,0,0,0,0,0,17,13,220,3
2025,6,NYG,PHI,ALL,33,24,283,1,0,20,73,1,32,24,283,1
2025,6,NYG,PHI,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NYG,PHI,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NYG,PHI,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NYG,PHI,OTHER,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NYG,PHI,QB,33,24,283,1,0,7,13,1,0,0,0,0
2025,6,NYG,PHI,RB,0,0,0,0,0,13,60,0,5,4,27,0
2025,6,NYG,PHI,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NYG,PHI,TE,0,0,0,0,0,0,0,0,11,9,110,1
2025,6,NYG,PHI,WR,0,0,0,0,0,0,0,0,16,11,146,0
2025,6,NYJ,DEN,ALL,30,19,174,1,0,26,78,0,26,19,174,1
2025,6,NYJ,DEN,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NYJ,DEN,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NYJ,DEN,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NYJ,DEN,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NYJ,DEN,QB,30,19,174,1,0,5,24,0,0,0,0,0
2025,6,NYJ,DEN,RB,0,0,0,0,0,18,47,0,6,4,21,0
2025,6,NYJ,DEN,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,NYJ,DEN,TE,0,0,0,0,0,1,7,0,8,7,65,1
2025,6,NYJ,DEN,WR,0,0,0,0,0,2,0,0,12,8,88,0
2025,6,PHI,NYG,ALL,26,17,195,1,0,39,172,4,26,17,195,1
2025,6,PHI,NYG,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,PHI,NYG,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,PHI,NYG,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,PHI,NYG,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,PHI,NYG,QB,26,17,195,1,0,13,58,1,0,0,0,0
2025,6,PHI,NYG,RB,0,0,0,0,0,26,114,3,2,2,12,0
2025,6,PHI,NYG,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,PHI,NYG,TE,0,0,0,0,0,0,0,0,4,2,27,0
2025,6,PHI,NYG,WR,0,0,0,0,0,0,0,0,20,13,156,1
2025,6,PIT,CLE,ALL,52,29,221,0,0,17,65,0,51,29,221,0
2025,6,PIT,CLE,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,PIT,CLE,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,PIT,CLE,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,PIT,CLE,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,PIT,CLE,QB,52,29,221,0,0,0,0,0,0,0,0,0
2025,6,PIT,CLE,RB,0,0,0,0,0,17,65,0,9,7,25,0
2025,6,PIT,CLE,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,PIT,CLE,TE,0,0,0,0,0,0,0,0,17,11,109,0
2025,6,PIT,CLE,WR,0,0,0,0,0,0,0,0,25,11,87,0
2025,6,SEA,JAX,ALL,42,27,258,2,0,19,59,0,42,27,258,2
2025,6,SEA,JAX,DB,0,0,0,0,0,0,0,0,7,4,15,0
2025,6,SEA,JAX,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,SEA,JAX,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,SEA,JAX,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,SEA,JAX,QB,42,27,258,2,0,3,9,0,0,0,0,0
2025,6,SEA,JAX,RB,0,0,0,0,0,15,43,0,10,7,52,0
2025,6,SEA,JAX,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,SEA,JAX,TE,0,0,0,0,0,0,0,0,5,3,33,0
2025,6,SEA,JAX,WR,0,0,0,0,0,1,7,0,20,13,158,2
2025,6,SF,TB,ALL,23,17,256,2,0,26,104,2,23,17,256,2
2025,6,SF,TB,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,SF,TB,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,SF,TB,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,SF,TB,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,SF,TB,QB,23,17,256,2,0,3,14,0,0,0,0,0
2025,6,SF,TB,RB,0,0,0,0,0,23,90,2,3,3,21,0
2025,6,SF,TB,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,SF,TB,TE,0,0,0,0,0,0,0,0,6,5,51,0
2025,6,SF,TB,WR,0,0,0,0,0,0,0,0,14,9,184,2
2025,6,TB,SF,ALL,39,27,347,0,0,22,67,1,37,27,347,0
2025,6,TB,SF,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,TB,SF,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,TB,SF,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,TB,SF,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,TB,SF,QB,39,27,347,0,0,5,13,0,0,0,0,0
2025,6,TB,SF,RB,0,0,0,0,0,17,54,1,12,11,74,0
2025,6,TB,SF,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,TB,SF,TE,0,0,0,0,0,0,0,0,7,6,58,0
2025,6,TB,SF,WR,0,0,0,0,0,0,0,0,18,10,215,0
2025,6,TEN,LV,ALL,23,17,174,1,0,32,68,1,23,17,174,1
2025,6,TEN,LV,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,TEN,LV,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,TEN,LV,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,TEN,LV,OL,0,0,0,0,0,0,0,0,1,0,0,0
2025,6,TEN,LV,QB,23,17,174,1,0,4,-3,0,0,0,0,0
2025,6,TEN,LV,RB,0,0,0,0,0,28,71,1,4,2,11,0
2025,6,TEN,LV,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,TEN,LV,TE,0,0,0,0,0,0,0,0,8,6,54,1
2025,6,TEN,LV,WR,0,0,0,0,0,0,0,0,10,9,109,0
2025,6,WAS,CHI,ALL,29,17,252,1,0,27,150,1,29,17,252,1
2025,6,WAS,CHI,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,WAS,CHI,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,WAS,CHI,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,WAS,CHI,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,WAS,CHI,QB,29,17,252,1,0,4,3,1,0,0,0,0
2025,6,WAS,CHI,RB,0,0,0,0,0,20,133,0,4,3,92,1
2025,6,WAS,CHI,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,6,WAS,CHI,TE,0,0,0,0,0,0,0,0,5,3,11,0
2025,6,WAS,CHI,WR,0,0,0,0,0,3,14,0,20,11,149,0
2025,7,ARI,GB,ALL,29,19,179,1,0,23,94,2,28,19,179,1
2025,7,ARI,GB,DB,0,0,0,0,0,0,0,0,0,0,0,0
2025,7,ARI,GB,DL,0,0,0,0,0,0,0,0,0,0,0,0
2025,7,ARI,GB,LB,0,0,0,0,0,0,0,0,0,0,0,0
2025,7,ARI,GB,OL,0,0,0,0,0,0,0,0,0,0,0,0
2025,7,ARI,GB,QB,29,19,179,1,0,4,22,0,0,0,0,0
2025,7,ARI,GB,RB,0,0,0,0,0,19,72,2,3,2,1,0
2025,7,ARI,GB,SPEC,0,0,0,0,0,0,0,0,0,0,0,0
2025,7,ARI,GB,TE,0,0,0,0,0,0,0,0,11,6,64,1
2025,7,ARI,GB,WR,0,0,0,0,0,0,0,0,14,11,114,0
2025,7,ATL,SF,ALL,26,17,152,0,0,39,174,2,24,17,152,0
2025,7,ATL,SF,DB,0,0,0,0,0,0,0,0,0,0,0,0
